,TotalDemand,Price,Date,Time,Tmax,MeanPrice,Year,Quarter
218439,8353.31,32.5,2012-06-17,00:00:00,19.3,32.696254578754576,2012,2
218487,8163.22,31.26,2012-06-18,00:00:00,18.8,32.696254578754576,2012,2
218535,8897.94,35.13,2012-06-19,00:00:00,19.3,32.696254578754576,2012,2
218583,9038.52,49.19,2012-06-20,00:00:00,18.4,32.696254578754576,2012,2
218631,9038.48,35.94,2012-06-21,00:00:00,19.2,32.696254578754576,2012,2
218679,9022.93,36.94,2012-06-22,00:00:00,18.7,32.696254578754576,2012,2
218727,9232.71,43.85,2012-06-23,00:00:00,17.1,32.696254578754576,2012,2
218775,9006.03,38.56,2012-06-24,00:00:00,18.3,32.696254578754576,2012,2
218823,8452.74,32.87,2012-06-25,00:00:00,20.4,32.696254578754576,2012,2
218871,8956.89,42.56,2012-06-26,00:00:00,14.1,32.696254578754576,2012,2
218919,9072.75,32.74,2012-06-27,00:00:00,15.1,32.696254578754576,2012,2
218967,9101.78,32.93,2012-06-28,00:00:00,18.5,32.696254578754576,2012,2
219015,8961.23,34.93,2012-06-29,00:00:00,20.5,32.696254578754576,2012,2
219063,8875.34,31.59,2012-06-30,00:00:00,20.6,32.696254578754576,2012,2
219111,8271.55,52.03,2012-07-01,00:00:00,17.1,58.85920742753624,2012,3
219159,8445.39,61.0,2012-07-02,00:00:00,16.4,58.85920742753624,2012,3
219207,9172.74,87.95,2012-07-03,00:00:00,15.4,58.85920742753624,2012,3
219255,9148.13,60.93,2012-07-04,00:00:00,14.7,58.85920742753624,2012,3
219303,9203.38,57.46,2012-07-05,00:00:00,14.0,58.85920742753624,2012,3
219351,9351.64,64.35,2012-07-06,00:00:00,14.2,58.85920742753624,2012,3
219399,9508.03,68.84,2012-07-07,00:00:00,14.5,58.85920742753624,2012,3
219447,8693.11,58.38,2012-07-08,00:00:00,17.0,58.85920742753624,2012,3
219495,8426.33,57.91,2012-07-09,00:00:00,18.6,58.85920742753624,2012,3
219543,8960.49,71.7,2012-07-10,00:00:00,19.4,58.85920742753624,2012,3
219591,8787.43,60.2,2012-07-11,00:00:00,20.8,58.85920742753624,2012,3
219639,8634.18,57.15,2012-07-12,00:00:00,18.4,58.85920742753624,2012,3
219687,8640.05,56.68,2012-07-13,00:00:00,23.7,58.85920742753624,2012,3
219735,8442.2,57.31,2012-07-14,00:00:00,20.8,58.85920742753624,2012,3
219783,8025.33,56.13,2012-07-15,00:00:00,18.6,58.85920742753624,2012,3
219831,8052.02,55.81,2012-07-16,00:00:00,18.9,58.85920742753624,2012,3
219879,8842.9,58.08,2012-07-17,00:00:00,21.3,58.85920742753624,2012,3
219927,8618.03,54.43,2012-07-18,00:00:00,21.3,58.85920742753624,2012,3
219975,8714.19,57.83,2012-07-19,00:00:00,14.2,58.85920742753624,2012,3
220023,9031.24,55.18,2012-07-20,00:00:00,15.3,58.85920742753624,2012,3
220071,9109.62,71.61,2012-07-21,00:00:00,14.8,58.85920742753624,2012,3
220119,8410.26,66.51,2012-07-22,00:00:00,16.4,58.85920742753624,2012,3
220167,8085.34,56.1,2012-07-23,00:00:00,17.3,58.85920742753624,2012,3
220215,8803.81,62.77,2012-07-24,00:00:00,14.4,58.85920742753624,2012,3
220263,8824.11,57.33,2012-07-25,00:00:00,19.7,58.85920742753624,2012,3
220311,8583.24,54.76,2012-07-26,00:00:00,20.0,58.85920742753624,2012,3
220359,8745.81,55.7,2012-07-27,00:00:00,18.6,58.85920742753624,2012,3
220407,9046.58,61.81,2012-07-28,00:00:00,17.9,58.85920742753624,2012,3
220455,8465.5,59.09,2012-07-29,00:00:00,15.0,58.85920742753624,2012,3
220503,8288.57,55.58,2012-07-30,00:00:00,14.2,58.85920742753624,2012,3
220551,8988.99,58.27,2012-07-31,00:00:00,13.9,58.85920742753624,2012,3
220599,9149.12,60.06,2012-08-01,00:00:00,14.3,58.85920742753624,2012,3
220647,9200.61,67.59,2012-08-02,00:00:00,15.2,58.85920742753624,2012,3
220695,9008.02,58.88,2012-08-03,00:00:00,19.2,58.85920742753624,2012,3
220743,9168.75,66.35,2012-08-04,00:00:00,21.0,58.85920742753624,2012,3
220791,8421.16,59.18,2012-08-05,00:00:00,22.6,58.85920742753624,2012,3
220839,7831.31,53.91,2012-08-06,00:00:00,18.2,58.85920742753624,2012,3
220887,8787.87,58.65,2012-08-07,00:00:00,19.0,58.85920742753624,2012,3
220935,8923.73,54.78,2012-08-08,00:00:00,22.1,58.85920742753624,2012,3
220983,8503.65,53.53,2012-08-09,00:00:00,20.0,58.85920742753624,2012,3
221031,8961.99,62.24,2012-08-10,00:00:00,14.3,58.85920742753624,2012,3
221079,9167.81,68.42,2012-08-11,00:00:00,14.6,58.85920742753624,2012,3
221127,8432.85,58.32,2012-08-12,00:00:00,14.0,58.85920742753624,2012,3
221175,8173.07,54.48,2012-08-13,00:00:00,17.1,58.85920742753624,2012,3
221223,8826.49,56.03,2012-08-14,00:00:00,20.1,58.85920742753624,2012,3
221271,8702.1,56.27,2012-08-15,00:00:00,22.1,58.85920742753624,2012,3
221319,8583.87,54.43,2012-08-16,00:00:00,19.8,58.85920742753624,2012,3
221367,8509.1,57.58,2012-08-17,00:00:00,22.6,58.85920742753624,2012,3
221415,8826.96,56.27,2012-08-18,00:00:00,19.1,58.85920742753624,2012,3
221463,8277.73,61.05,2012-08-19,00:00:00,17.9,58.85920742753624,2012,3
221511,8096.19,53.04,2012-08-20,00:00:00,19.7,58.85920742753624,2012,3
221559,8707.02,56.92,2012-08-21,00:00:00,22.3,58.85920742753624,2012,3
221607,8467.81,54.45,2012-08-22,00:00:00,25.1,58.85920742753624,2012,3
221655,7882.34,51.71,2012-08-23,00:00:00,30.0,58.85920742753624,2012,3
221703,7840.14,51.94,2012-08-24,00:00:00,20.5,58.85920742753624,2012,3
221751,8327.64,58.83,2012-08-25,00:00:00,20.2,58.85920742753624,2012,3
221799,7786.08,55.14,2012-08-26,00:00:00,18.9,58.85920742753624,2012,3
221847,7902.69,55.04,2012-08-27,00:00:00,20.3,58.85920742753624,2012,3
221895,8512.42,56.46,2012-08-28,00:00:00,20.5,58.85920742753624,2012,3
221943,8417.44,54.42,2012-08-29,00:00:00,23.4,58.85920742753624,2012,3
221991,8120.91,53.74,2012-08-30,00:00:00,23.3,58.85920742753624,2012,3
222039,8177.95,50.94,2012-08-31,00:00:00,19.3,58.85920742753624,2012,3
222087,8948.85,64.76,2012-09-01,00:00:00,15.7,58.85920742753624,2012,3
222135,8293.61,59.14,2012-09-02,00:00:00,20.2,58.85920742753624,2012,3
222183,7803.29,52.05,2012-09-03,00:00:00,19.7,58.85920742753624,2012,3
222231,8314.16,53.88,2012-09-04,00:00:00,22.8,58.85920742753624,2012,3
222279,8156.03,53.16,2012-09-05,00:00:00,29.0,58.85920742753624,2012,3
222327,7631.41,52.61,2012-09-06,00:00:00,28.6,58.85920742753624,2012,3
222375,7648.96,51.45,2012-09-07,00:00:00,22.9,58.85920742753624,2012,3
222423,8079.82,55.24,2012-09-08,00:00:00,21.1,58.85920742753624,2012,3
222471,7312.25,54.29,2012-09-09,00:00:00,19.7,58.85920742753624,2012,3
222519,7430.77,54.8,2012-09-10,00:00:00,24.7,58.85920742753624,2012,3
222567,7959.33,53.57,2012-09-11,00:00:00,19.1,58.85920742753624,2012,3
222615,7922.03,57.18,2012-09-12,00:00:00,22.9,58.85920742753624,2012,3
222663,7802.28,54.62,2012-09-13,00:00:00,24.2,58.85920742753624,2012,3
222711,8233.56,54.5,2012-09-14,00:00:00,17.2,58.85920742753624,2012,3
222759,8363.52,57.01,2012-09-15,00:00:00,17.3,58.85920742753624,2012,3
222807,7623.25,57.91,2012-09-16,00:00:00,21.9,58.85920742753624,2012,3
222855,7290.4,54.02,2012-09-17,00:00:00,19.7,58.85920742753624,2012,3
222903,7970.53,55.47,2012-09-18,00:00:00,22.2,58.85920742753624,2012,3
222951,7997.49,55.29,2012-09-19,00:00:00,23.0,58.85920742753624,2012,3
222999,7881.22,56.15,2012-09-20,00:00:00,22.4,58.85920742753624,2012,3
223047,7803.76,55.15,2012-09-21,00:00:00,25.8,58.85920742753624,2012,3
223095,7778.38,58.2,2012-09-22,00:00:00,20.8,58.85920742753624,2012,3
223143,7294.13,51.77,2012-09-23,00:00:00,25.3,58.85920742753624,2012,3
223191,6953.86,50.72,2012-09-24,00:00:00,24.4,58.85920742753624,2012,3
223239,7779.47,53.17,2012-09-25,00:00:00,20.0,58.85920742753624,2012,3
223287,7707.47,52.58,2012-09-26,00:00:00,22.3,58.85920742753624,2012,3
223335,7563.43,51.58,2012-09-27,00:00:00,25.1,58.85920742753624,2012,3
223383,7463.55,53.08,2012-09-28,00:00:00,34.1,58.85920742753624,2012,3
223431,7475.87,54.44,2012-09-29,00:00:00,23.6,58.85920742753624,2012,3
223479,7082.26,51.85,2012-09-30,00:00:00,21.2,58.85920742753624,2012,3
223527,7035.48,51.16,2012-10-01,00:00:00,20.1,54.56326086956521,2012,4
223575,7228.45,51.81,2012-10-02,00:00:00,20.0,54.56326086956521,2012,4
223623,7640.74,52.27,2012-10-03,00:00:00,30.9,54.56326086956521,2012,4
223671,7452.92,53.06,2012-10-04,00:00:00,33.6,54.56326086956521,2012,4
223719,7431.78,51.95,2012-10-05,00:00:00,35.6,54.56326086956521,2012,4
223767,7557.6,57.21,2012-10-06,00:00:00,19.8,54.56326086956521,2012,4
223815,6968.69,54.27,2012-10-07,00:00:00,18.4,54.56326086956521,2012,4
223863,6682.14,55.43,2012-10-08,00:00:00,18.3,54.56326086956521,2012,4
223911,7383.54,59.98,2012-10-09,00:00:00,18.0,54.56326086956521,2012,4
223959,7346.95,56.18,2012-10-10,00:00:00,25.1,54.56326086956521,2012,4
224007,7261.29,54.75,2012-10-11,00:00:00,20.0,54.56326086956521,2012,4
224055,7482.91,60.88,2012-10-12,00:00:00,15.8,54.56326086956521,2012,4
224103,7832.91,63.06,2012-10-13,00:00:00,18.3,54.56326086956521,2012,4
224151,6999.51,60.32,2012-10-14,00:00:00,19.4,54.56326086956521,2012,4
224199,6757.07,54.1,2012-10-15,00:00:00,27.4,54.56326086956521,2012,4
224247,7210.75,55.52,2012-10-16,00:00:00,34.7,54.56326086956521,2012,4
224295,7112.06,52.32,2012-10-17,00:00:00,21.6,54.56326086956521,2012,4
224343,7165.2,53.63,2012-10-18,00:00:00,23.7,54.56326086956521,2012,4
224391,7206.41,52.04,2012-10-19,00:00:00,28.8,54.56326086956521,2012,4
224439,7195.69,54.22,2012-10-20,00:00:00,30.2,54.56326086956521,2012,4
224487,6616.71,51.94,2012-10-21,00:00:00,28.3,54.56326086956521,2012,4
224535,6544.41,52.5,2012-10-22,00:00:00,16.9,54.56326086956521,2012,4
224583,7151.31,52.06,2012-10-23,00:00:00,19.2,54.56326086956521,2012,4
224631,7172.63,52.58,2012-10-24,00:00:00,24.0,54.56326086956521,2012,4
224679,7154.19,52.69,2012-10-25,00:00:00,28.9,54.56326086956521,2012,4
224727,7283.02,54.16,2012-10-26,00:00:00,22.9,54.56326086956521,2012,4
224775,7141.49,51.96,2012-10-27,00:00:00,19.4,54.56326086956521,2012,4
224823,6642.33,53.02,2012-10-28,00:00:00,20.2,54.56326086956521,2012,4
224871,6591.36,54.48,2012-10-29,00:00:00,23.0,54.56326086956521,2012,4
224919,7126.38,53.75,2012-10-30,00:00:00,24.7,54.56326086956521,2012,4
224967,7267.82,56.37,2012-10-31,00:00:00,28.9,54.56326086956521,2012,4
225015,7159.64,55.05,2012-11-01,00:00:00,34.2,54.56326086956521,2012,4
225063,7084.91,55.02,2012-11-02,00:00:00,19.1,54.56326086956521,2012,4
225111,7127.96,54.48,2012-11-03,00:00:00,18.4,54.56326086956521,2012,4
225159,6671.0,51.93,2012-11-04,00:00:00,23.8,54.56326086956521,2012,4
225207,6666.27,54.29,2012-11-05,00:00:00,27.0,54.56326086956521,2012,4
225255,7191.56,51.21,2012-11-06,00:00:00,28.2,54.56326086956521,2012,4
225303,7161.39,51.46,2012-11-07,00:00:00,25.5,54.56326086956521,2012,4
225351,7076.38,51.69,2012-11-08,00:00:00,25.5,54.56326086956521,2012,4
225399,7195.95,51.22,2012-11-09,00:00:00,27.0,54.56326086956521,2012,4
225447,7151.4,53.85,2012-11-10,00:00:00,19.9,54.56326086956521,2012,4
225495,6536.49,52.58,2012-11-11,00:00:00,21.7,54.56326086956521,2012,4
225543,6479.03,50.88,2012-11-12,00:00:00,25.2,54.56326086956521,2012,4
225591,7067.71,52.01,2012-11-13,00:00:00,20.5,54.56326086956521,2012,4
225639,7027.27,52.55,2012-11-14,00:00:00,22.0,54.56326086956521,2012,4
225687,7149.08,53.72,2012-11-15,00:00:00,26.5,54.56326086956521,2012,4
225735,7191.48,54.47,2012-11-16,00:00:00,17.9,54.56326086956521,2012,4
225783,7152.62,55.78,2012-11-17,00:00:00,21.4,54.56326086956521,2012,4
225831,6540.18,52.15,2012-11-18,00:00:00,25.1,54.56326086956521,2012,4
225879,6537.47,52.92,2012-11-19,00:00:00,19.0,54.56326086956521,2012,4
225927,6960.03,52.41,2012-11-20,00:00:00,22.5,54.56326086956521,2012,4
225975,7037.43,52.72,2012-11-21,00:00:00,25.5,54.56326086956521,2012,4
226023,7058.72,51.97,2012-11-22,00:00:00,19.9,54.56326086956521,2012,4
226071,7102.26,51.96,2012-11-23,00:00:00,22.0,54.56326086956521,2012,4
226119,7162.59,52.28,2012-11-24,00:00:00,26.7,54.56326086956521,2012,4
226167,6837.65,53.03,2012-11-25,00:00:00,33.1,54.56326086956521,2012,4
226215,6890.41,52.41,2012-11-26,00:00:00,25.0,54.56326086956521,2012,4
226263,7320.4,53.19,2012-11-27,00:00:00,23.9,54.56326086956521,2012,4
226311,7191.93,52.69,2012-11-28,00:00:00,23.4,54.56326086956521,2012,4
226359,7320.61,52.43,2012-11-29,00:00:00,29.4,54.56326086956521,2012,4
226407,7663.88,54.08,2012-11-30,00:00:00,32.8,54.56326086956521,2012,4
226455,8002.0,54.17,2012-12-01,00:00:00,36.2,54.56326086956521,2012,4
226503,7565.22,53.66,2012-12-02,00:00:00,22.8,54.56326086956521,2012,4
226551,6705.11,54.01,2012-12-03,00:00:00,22.9,54.56326086956521,2012,4
226599,7202.3,51.42,2012-12-04,00:00:00,30.3,54.56326086956521,2012,4
226647,7048.56,53.57,2012-12-05,00:00:00,26.1,54.56326086956521,2012,4
226695,7122.81,52.35,2012-12-06,00:00:00,22.1,54.56326086956521,2012,4
226743,7141.05,53.78,2012-12-07,00:00:00,23.9,54.56326086956521,2012,4
226791,7279.02,53.49,2012-12-08,00:00:00,28.4,54.56326086956521,2012,4
226839,7005.87,48.63,2012-12-09,00:00:00,24.3,54.56326086956521,2012,4
226887,6557.69,47.1,2012-12-10,00:00:00,20.5,54.56326086956521,2012,4
226935,7179.71,50.77,2012-12-11,00:00:00,20.5,54.56326086956521,2012,4
226983,7145.24,48.72,2012-12-12,00:00:00,26.2,54.56326086956521,2012,4
227031,7204.69,50.51,2012-12-13,00:00:00,28.4,54.56326086956521,2012,4
227079,7358.47,51.95,2012-12-14,00:00:00,27.9,54.56326086956521,2012,4
227127,7397.12,51.41,2012-12-15,00:00:00,28.2,54.56326086956521,2012,4
227175,6774.38,48.13,2012-12-16,00:00:00,34.1,54.56326086956521,2012,4
227223,6821.69,49.47,2012-12-17,00:00:00,23.7,54.56326086956521,2012,4
227271,7212.05,49.33,2012-12-18,00:00:00,26.9,54.56326086956521,2012,4
227319,7345.68,49.99,2012-12-19,00:00:00,32.9,54.56326086956521,2012,4
227367,7608.06,50.89,2012-12-20,00:00:00,34.6,54.56326086956521,2012,4
227415,7307.99,51.43,2012-12-21,00:00:00,24.6,54.56326086956521,2012,4
227463,7251.03,51.01,2012-12-22,00:00:00,28.0,54.56326086956521,2012,4
227511,7039.55,48.54,2012-12-23,00:00:00,31.6,54.56326086956521,2012,4
227559,6953.44,50.71,2012-12-24,00:00:00,31.6,54.56326086956521,2012,4
227607,7006.52,46.35,2012-12-25,00:00:00,20.7,54.56326086956521,2012,4
227655,6188.43,46.05,2012-12-26,00:00:00,22.3,54.56326086956521,2012,4
227703,6363.27,46.2,2012-12-27,00:00:00,24.7,54.56326086956521,2012,4
227751,6784.73,49.66,2012-12-28,00:00:00,31.3,54.56326086956521,2012,4
227799,6775.33,50.25,2012-12-29,00:00:00,24.5,54.56326086956521,2012,4
227847,6458.18,48.65,2012-12-30,00:00:00,24.8,54.56326086956521,2012,4
227895,6350.48,46.04,2012-12-31,00:00:00,29.3,54.56326086956521,2012,4
227943,7359.19,49.44,2013-01-01,00:00:00,27.1,51.71697453703703,2013,1
227991,6897.58,44.93,2013-01-02,00:00:00,23.4,51.71697453703703,2013,1
228039,6871.77,48.09,2013-01-03,00:00:00,25.5,51.71697453703703,2013,1
228087,7261.13,50.48,2013-01-04,00:00:00,28.4,51.71697453703703,2013,1
228135,7520.61,52.77,2013-01-05,00:00:00,30.9,51.71697453703703,2013,1
228183,7154.1,48.45,2013-01-06,00:00:00,30.3,51.71697453703703,2013,1
228231,7139.7,48.86,2013-01-07,00:00:00,28.0,51.71697453703703,2013,1
228279,7649.79,51.33,2013-01-08,00:00:00,42.5,51.71697453703703,2013,1
228327,8748.8,50.71,2013-01-09,00:00:00,23.5,51.71697453703703,2013,1
228375,7166.65,48.79,2013-01-10,00:00:00,26.1,51.71697453703703,2013,1
228423,7347.49,50.65,2013-01-11,00:00:00,31.9,51.71697453703703,2013,1
228471,8192.46,51.56,2013-01-12,00:00:00,31.4,51.71697453703703,2013,1
228519,7141.36,50.83,2013-01-13,00:00:00,23.9,51.71697453703703,2013,1
228567,6797.12,50.19,2013-01-14,00:00:00,22.1,51.71697453703703,2013,1
228615,7050.99,49.55,2013-01-15,00:00:00,25.4,51.71697453703703,2013,1
228663,7301.85,50.72,2013-01-16,00:00:00,28.5,51.71697453703703,2013,1
228711,7464.14,47.01,2013-01-17,00:00:00,30.1,51.71697453703703,2013,1
228759,8006.83,51.69,2013-01-18,00:00:00,46.4,51.71697453703703,2013,1
228807,7964.55,49.23,2013-01-19,00:00:00,23.4,51.71697453703703,2013,1
228855,6832.62,44.9,2013-01-20,00:00:00,24.2,51.71697453703703,2013,1
228903,6958.3,48.61,2013-01-21,00:00:00,28.3,51.71697453703703,2013,1
228951,7632.97,50.4,2013-01-22,00:00:00,32.2,51.71697453703703,2013,1
228999,7415.75,49.44,2013-01-23,00:00:00,23.3,51.71697453703703,2013,1
229047,7309.47,50.13,2013-01-24,00:00:00,27.5,51.71697453703703,2013,1
229095,7718.06,52.61,2013-01-25,00:00:00,31.2,51.71697453703703,2013,1
229143,7792.5,49.4,2013-01-26,00:00:00,31.1,51.71697453703703,2013,1
229191,7441.4,49.14,2013-01-27,00:00:00,23.4,51.71697453703703,2013,1
229239,6874.08,50.23,2013-01-28,00:00:00,24.1,51.71697453703703,2013,1
229287,7184.12,50.06,2013-01-29,00:00:00,26.3,51.71697453703703,2013,1
229335,7348.8,49.76,2013-01-30,00:00:00,26.6,51.71697453703703,2013,1
229383,7482.66,50.62,2013-01-31,00:00:00,30.5,51.71697453703703,2013,1
229431,7730.54,49.88,2013-02-01,00:00:00,21.8,51.71697453703703,2013,1
229479,7150.92,49.71,2013-02-02,00:00:00,19.9,51.71697453703703,2013,1
229527,6730.11,48.78,2013-02-03,00:00:00,21.2,51.71697453703703,2013,1
229575,6736.38,47.16,2013-02-04,00:00:00,23.3,51.71697453703703,2013,1
229623,7321.77,50.06,2013-02-05,00:00:00,25.7,51.71697453703703,2013,1
229671,7247.5,50.74,2013-02-06,00:00:00,27.4,51.71697453703703,2013,1
229719,7343.58,50.83,2013-02-07,00:00:00,29.5,51.71697453703703,2013,1
229767,7455.5,51.54,2013-02-08,00:00:00,31.0,51.71697453703703,2013,1
229815,7765.63,51.34,2013-02-09,00:00:00,29.9,51.71697453703703,2013,1
229863,7405.88,50.87,2013-02-10,00:00:00,28.3,51.71697453703703,2013,1
229911,6828.25,48.77,2013-02-11,00:00:00,22.2,51.71697453703703,2013,1
229959,7130.08,49.64,2013-02-12,00:00:00,23.3,51.71697453703703,2013,1
230007,7164.56,49.41,2013-02-13,00:00:00,23.2,51.71697453703703,2013,1
230055,7221.59,49.12,2013-02-14,00:00:00,26.3,51.71697453703703,2013,1
230103,7280.21,50.55,2013-02-15,00:00:00,26.0,51.71697453703703,2013,1
230151,7356.22,53.57,2013-02-16,00:00:00,23.6,51.71697453703703,2013,1
230199,6848.88,50.12,2013-02-17,00:00:00,26.3,51.71697453703703,2013,1
230247,6849.59,52.08,2013-02-18,00:00:00,27.3,51.71697453703703,2013,1
230295,7470.3,50.31,2013-02-19,00:00:00,28.8,51.71697453703703,2013,1
230343,7520.71,49.07,2013-02-20,00:00:00,27.8,51.71697453703703,2013,1
230391,7500.88,47.94,2013-02-21,00:00:00,28.0,51.71697453703703,2013,1
230439,7409.93,46.9,2013-02-22,00:00:00,27.3,51.71697453703703,2013,1
230487,7338.81,48.31,2013-02-23,00:00:00,24.8,51.71697453703703,2013,1
230535,7058.79,51.15,2013-02-24,00:00:00,28.6,51.71697453703703,2013,1
230583,7307.17,54.25,2013-02-25,00:00:00,30.2,51.71697453703703,2013,1
230631,7707.9,52.48,2013-02-26,00:00:00,29.3,51.71697453703703,2013,1
230679,7601.14,64.74,2013-02-27,00:00:00,29.7,51.71697453703703,2013,1
230727,7544.83,50.43,2013-02-28,00:00:00,30.7,51.71697453703703,2013,1
230775,7132.82,47.52,2013-03-01,00:00:00,21.2,51.71697453703703,2013,1
230823,7157.85,51.13,2013-03-02,00:00:00,23.5,51.71697453703703,2013,1
230871,6760.93,50.67,2013-03-03,00:00:00,26.1,51.71697453703703,2013,1
230919,6638.67,49.8,2013-03-04,00:00:00,26.5,51.71697453703703,2013,1
230967,7321.02,51.02,2013-03-05,00:00:00,28.8,51.71697453703703,2013,1
231015,7458.95,55.07,2013-03-06,00:00:00,28.7,51.71697453703703,2013,1
231063,7413.33,56.3,2013-03-07,00:00:00,29.1,51.71697453703703,2013,1
231111,7419.85,52.97,2013-03-08,00:00:00,27.9,51.71697453703703,2013,1
231159,7514.5,49.69,2013-03-09,00:00:00,29.2,51.71697453703703,2013,1
231207,7156.63,59.05,2013-03-10,00:00:00,29.2,51.71697453703703,2013,1
231255,6929.48,50.75,2013-03-11,00:00:00,27.8,51.71697453703703,2013,1
231303,7411.21,59.11,2013-03-12,00:00:00,27.9,51.71697453703703,2013,1
231351,7383.58,50.0,2013-03-13,00:00:00,29.4,51.71697453703703,2013,1
231399,7363.18,49.81,2013-03-14,00:00:00,23.3,51.71697453703703,2013,1
231447,7255.66,49.53,2013-03-15,00:00:00,23.8,51.71697453703703,2013,1
231495,7394.58,51.81,2013-03-16,00:00:00,29.5,51.71697453703703,2013,1
231543,7029.82,49.3,2013-03-17,00:00:00,21.7,51.71697453703703,2013,1
231591,6652.91,48.84,2013-03-18,00:00:00,22.2,51.71697453703703,2013,1
231639,7161.43,49.81,2013-03-19,00:00:00,24.2,51.71697453703703,2013,1
231687,7156.23,49.45,2013-03-20,00:00:00,26.0,51.71697453703703,2013,1
231735,7171.4,50.2,2013-03-21,00:00:00,27.9,51.71697453703703,2013,1
231783,7230.94,48.86,2013-03-22,00:00:00,33.6,51.71697453703703,2013,1
231831,7527.24,55.68,2013-03-23,00:00:00,27.2,51.71697453703703,2013,1
231879,6999.47,49.94,2013-03-24,00:00:00,30.7,51.71697453703703,2013,1
231927,7101.56,50.14,2013-03-25,00:00:00,25.8,51.71697453703703,2013,1
231975,7509.06,52.36,2013-03-26,00:00:00,29.1,51.71697453703703,2013,1
232023,7407.12,51.61,2013-03-27,00:00:00,30.3,51.71697453703703,2013,1
232071,7541.34,55.25,2013-03-28,00:00:00,34.9,51.71697453703703,2013,1
232119,7209.41,52.0,2013-03-29,00:00:00,20.8,51.71697453703703,2013,1
232167,6910.74,50.85,2013-03-30,00:00:00,25.2,51.71697453703703,2013,1
232215,6421.17,48.22,2013-03-31,00:00:00,24.8,51.71697453703703,2013,1
232263,6488.72,48.26,2013-04-01,00:00:00,23.4,55.19733745421245,2013,2
232311,6882.87,51.27,2013-04-02,00:00:00,24.4,55.19733745421245,2013,2
232359,7096.64,49.55,2013-04-03,00:00:00,19.5,55.19733745421245,2013,2
232407,7132.19,47.99,2013-04-04,00:00:00,21.4,55.19733745421245,2013,2
232455,7237.77,52.76,2013-04-05,00:00:00,22.6,55.19733745421245,2013,2
232503,7204.72,50.37,2013-04-06,00:00:00,22.0,55.19733745421245,2013,2
232551,6766.3,51.66,2013-04-07,00:00:00,23.2,55.19733745421245,2013,2
232599,6927.46,51.49,2013-04-08,00:00:00,23.6,55.19733745421245,2013,2
232647,7487.24,54.8,2013-04-09,00:00:00,21.7,55.19733745421245,2013,2
232695,7631.59,55.02,2013-04-10,00:00:00,25.4,55.19733745421245,2013,2
232743,7604.54,63.46,2013-04-11,00:00:00,26.8,55.19733745421245,2013,2
232791,7488.68,59.39,2013-04-12,00:00:00,26.1,55.19733745421245,2013,2
232839,7550.63,57.14,2013-04-13,00:00:00,26.5,55.19733745421245,2013,2
232887,7026.31,61.95,2013-04-14,00:00:00,28.6,55.19733745421245,2013,2
232935,6870.01,54.41,2013-04-15,00:00:00,27.3,55.19733745421245,2013,2
232983,7549.02,87.36,2013-04-16,00:00:00,20.3,55.19733745421245,2013,2
233031,7597.95,57.79,2013-04-17,00:00:00,21.1,55.19733745421245,2013,2
233079,7576.59,60.78,2013-04-18,00:00:00,23.2,55.19733745421245,2013,2
233127,7553.98,60.02,2013-04-19,00:00:00,19.0,55.19733745421245,2013,2
233175,7680.84,54.84,2013-04-20,00:00:00,18.8,55.19733745421245,2013,2
233223,7364.63,52.71,2013-04-21,00:00:00,19.2,55.19733745421245,2013,2
233271,7082.21,50.86,2013-04-22,00:00:00,25.1,55.19733745421245,2013,2
233319,7214.98,53.5,2013-04-23,00:00:00,24.7,55.19733745421245,2013,2
233367,7609.92,53.17,2013-04-24,00:00:00,22.9,55.19733745421245,2013,2
233415,7648.9,59.22,2013-04-25,00:00:00,22.5,55.19733745421245,2013,2
233463,7276.87,50.23,2013-04-26,00:00:00,26.6,55.19733745421245,2013,2
233511,7502.63,51.68,2013-04-27,00:00:00,26.3,55.19733745421245,2013,2
233559,6900.6,49.12,2013-04-28,00:00:00,29.3,55.19733745421245,2013,2
233607,6705.57,50.6,2013-04-29,00:00:00,23.5,55.19733745421245,2013,2
233655,7553.16,56.4,2013-04-30,00:00:00,20.5,55.19733745421245,2013,2
233703,7608.64,63.37,2013-05-01,00:00:00,24.4,55.19733745421245,2013,2
233751,7637.81,61.2,2013-05-02,00:00:00,18.0,55.19733745421245,2013,2
233799,7754.57,57.2,2013-05-03,00:00:00,23.5,55.19733745421245,2013,2
233847,7815.63,60.2,2013-05-04,00:00:00,25.1,55.19733745421245,2013,2
233895,7311.2,57.71,2013-05-05,00:00:00,18.1,55.19733745421245,2013,2
233943,7194.85,54.91,2013-05-06,00:00:00,17.7,55.19733745421245,2013,2
233991,7955.49,61.26,2013-05-07,00:00:00,20.0,55.19733745421245,2013,2
234039,7788.42,53.57,2013-05-08,00:00:00,22.6,55.19733745421245,2013,2
234087,7807.86,54.91,2013-05-09,00:00:00,24.1,55.19733745421245,2013,2
234135,7842.4,57.16,2013-05-10,00:00:00,20.9,55.19733745421245,2013,2
234183,7919.3,57.46,2013-05-11,00:00:00,21.8,55.19733745421245,2013,2
234231,7341.72,57.94,2013-05-12,00:00:00,22.9,55.19733745421245,2013,2
234279,7159.54,52.49,2013-05-13,00:00:00,24.2,55.19733745421245,2013,2
234327,7879.7,55.27,2013-05-14,00:00:00,19.3,55.19733745421245,2013,2
